Symbol	GeneID
SNF2H	8467
WCRF135	8467
hISWI	8467
hSNF2H	8467
FKBP36	8468
ARGBP2	8470
PRO0618	8470
IRS-4	8471
PY160	8471
HINCUT-1	8473
HRNT1	8473
MRX106	8473
O-GLCNAC	8473
OGT1	8473
MRCK	8476
MRCKA	8476
PK428	8476
TDAG8	8477
hTDAG8	8477
-	8479
MIG14	8480
MRNP41	8480
Mnrp41	8480
dJ481F12.3	8480
dJ800J21.1	8480
71-7A	8481
CXorf5	8481
JBTS10	8481
RP23	8481
SGBS2	8481
CD108	8482
CDw108	8482
H-SEMA-K1	8482
H-Sema-L	8482
JMH	8482
SEMAK1	8482
SEMAL	8482
CILP-1	8483
HsT18872	8483
-	8484
SIP1	8487
SIP1-delta	8487
RPL3P	8488
RPL3_8_1731	8488
RPL23A_37_1729	8489
MST092	8490
MST106	8490
MST129	8490
MSTP032	8490
MSTP092	8490
MSTP106	8490
MSTP129	8490
GLK	8491
MAPKKKK3	8491
MEKKK 3	8491
MEKKK3	8491
RAB8IPL1	8491
BSSP-3	8492
BSSP3	8492
MRT1	8492
IDDGIP	8493
PP2C-DELTA	8493
WIP1	8493
Cclp1	8495
L2	8496
SGT2	8496
hSGT2	8496
hSgt2p	8496
-	8497
-	8498
-	8499
LIP.1	8500
LIP1	8500
LIPRIN	8500
LAT3	8501
PB39	8501
POV1	8501
R00504	8501
p0071	8502
p55	8503
p55-GAMMA	8503
p55PIK	8503
PBD10A	8504
PBD10B	8504
TRG18	8504
PARG99	8505
CASPR	8506
CNTNAP	8506
NRXN4	8506
P190	8506
CCL28	8507
ENC-1	8507
KLHL35	8507
KLHL37	8507
NRPB	8507
PIG10	8507
TP53I10	8507
-	8508
HSST2	8509
NST2	8509
MIFR	8510
MIFR-1	8510
MMP22	8510
MMP23A	8510
MIFR	8511
MIFR-1	8511
MMP21	8511
COLEC3P	8512
MBL1P1	8512
GL	8513
HGL	8513
HLAL	8513
AKR6A5	8514
HKvbeta2	8514
HKvbeta2.1	8514
HKvbeta2.2	8514
KCNA2B	8514
KV-BETA-2	8514
PRO827	8515
-	8516
AMCBX1	8517
FIP-3	8517
FIP3	8517
Fip3p	8517
IKK-gamma	8517
IKKAP1	8517
IKKG	8517
IMD33	8517
IP	8517
IP1	8517
IP2	8517
IPD2	8517
NEMO	8517
ZC2HC9	8517
DYS	8518
FD	8518
IKAP	8518
IKBKAP	8518
IKI3	8518
TOT1	8518
9-27	8519
CD225	8519
DSPA2a	8519
IFI17	8519
LEU13	8519
KAT1	8520
GCMA	8521
hGCMa	8521
-	8522
DAGK5	8525
DAGK6	8525
DGK-ZETA	8525
hDGKzeta	8525
AHUS7	8526
DAGK5	8526
DAGK6	8526
DGK	8526
NPHS7	8526
DGKdelta	8527
dgkd-2	8527
DASOX	8528
DDO-1	8528
DDO-2	8528
CPF2	8529
CMAP	8530
CSDA	8531
CSDA1	8531
DBPA	8531
ZONAB	8531
-	8532
CSN3	8533
SGN3	8533
C6ST	8534
GST-1	8534
KS6ST	8534
KSGal6ST	8534
KSST	8534
NBP16	8535
PC2	8535
CAMKI	8536
AIBC1	8537
NABC1	8537
-	8538
AAC-11	8539
AAC11	8539
ADAP-S	8540
ADAS	8540
ADHAPS	8540
ADPS	8540
ALDHPSY	8540
RCDP3	8540
LPNA3	8541
APO-L	8542
APOL	8542
APOL-I	8542
FSGS4	8542
-	8543
-	8544
CGGBP	8545
p20-CGGBP	8545
ADTB3	8546
ADTB3A	8546
HPS	8546
HPS2	8546
PE	8546
FCNH	8547
HAKA1	8547
GOLGIN-45	8548
JEM-1	8548
JEM-1s	8548
JEM1	8548
FEX	8549
GPR49	8549
GPR67	8549
GRP49	8549
HG38	8549
MAPKAP-K5	8550
MK-5	8550
MK5	8550
PRAK	8550
NCRNA00011	8551
NCRNA00010	8552
BHLHB2	8553
Clast5	8553
DEC1	8553
HLHB2	8553
SHARP-2	8553
SHARP2	8553
STRA13	8553
Stra14	8553
DDXBP1	8554
GBP	8554
GU/RH-II	8554
ZMIZ3	8554
CDC14B3	8555
Cdc14B1	8555
Cdc14B2	8555
hCDC14B	8555
DFNB105	8556
cdc14	8556
hCDC14	8556
CMD1N	8557
CMH25	8557
LGMD2G	8557
T-cap	8557
TELE	8557
telethonin	8557
ALSAS	8558
PISSLRE	8558
PRP18	8559
hPrp18	8559
DEGS	8560
DEGS-1	8560
DES1	8560
Des-1	8560
FADS7	8560
MIG15	8560
MLD	8560
DRP	8562
DRP1	8562
SMAP-3	8562
C22orf19	8563
Fmip	8563
PK1.3	8563
fSAP79	8563
dJ317G22.1	8564
CMTDIC	8565
TYRRS	8565
YRS	8565
YTS	8565
C21orf124	8566
C21orf97	8566
HEL-S-1a	8566
PKH	8566
PNK	8566
PRED79	8566
DENN	8567
IG20	8567
RAB3GEP	8567
D21S2056E	8568
NNP-1	8568
NOP52	8568
RRP1A	8568
MNK1	8569
FBP2	8570
FUBP2	8570
KSRP	8570
RIL	8572
CAGH39	8573
CAMGUK	8573
CMG	8573
FGS4	8573
LIN2	8573
MICPCH	8573
MRXSNA	8573
TNRC8	8573
hCASK	8573
AFAR	8574
AFAR1	8574
AFB1-AR1	8574
AKR7	8574
DYT16	8575
HSD14	8575
PACT	8575
RAX	8575
KRCT	8576
MPSK	8576
PKL12	8576
PSK	8576
TSF1	8576
hPSK	8576
C9orf2	8577
CT120.1	8577
H7365	8577
TR-1	8577
SREC	8578
SREC-I	8578
SREC1	8578
OR11-175	8580
OR8C3P	8580
OR8C4P	8580
OR912-106	8580
OR912-45	8580
E48	8581
Ly-6D	8581
OR11-561	8582
OR8B11P	8582
OR11-20	8583
OR7E50P	8583
OR7E95P	8583
OR7F6P	8583
OR8-126	8583
hg84	8583
OR11-11a	8585
OR7E9P	8585
OR7F4P	8585
OST289	8585
OR11-261	8586
OR11-9	8586
OR7E3P	8586
OR7F3P	8586
OR11-6	8587
OR7E143P	8587
OR7E51P	8587
OR7E52P	8587
OR7F2P	8587
OST245	8587
hg94	8587
OR11-392	8588
OR7E42P	8588
OR7E80P	8588
OST001	8588
I7	8590
OR11-55	8590
OR6A1	8590
OR6A2P	8590
OR11-104	8591
OR5G2P	8591
OR93	8591
OR93HUM	8591
OR11-8b	8594
OR11-8c	8594
OR5D3	8594
OR5D4	8594
OR11-7a	8595
OR18-17	8595
OR18-42	8595
OR18-43	8595
OR18-44	8595
OR18-79	8595
OR5D10P	8595
OR5D11	8595
OR5D11P	8595
OR5D12	8595
OR5D12P	8595
OR5D1P	8595
OR5D5P	8595
OR5D6P	8595
OR5D7P	8595
OR5D8P	8595
OR5D9P	8595
OR8-125	8595
OR8-127	8595
OR912-47	8595
OR912-91	8595
OR912-94	8595
R5D9P	8595
OR11-30	8596
OR4A20P	8596
CD254	8600
ODF	8600
OPGL	8600
OPTB2	8600
RANKL	8600
TNLG6B	8600
TRANCE	8600
hRANKL2	8600
sOdf	8600
RGSZ1	8601
ZGAP1	8601
g(z)GAP	8601
gz-GAP	8601
C4orf9	8602
NOL14	8602
RES4-25	8602
RES425	8602
UTP2	8602
C4orf8	8603
RES4-22	8603
AGC1	8604
ARALAR	8604
EIEE39	8604
CPLA2-gamma	8605
ECP-54	8607
ECP54	8607
INO80H	8607
NMP 238	8607
NMP238	8607
PONTIN	8607
Pontin52	8607
RVB1	8607
TIH1	8607
TIP49	8607
TIP49A	8607
RODH-4	8608
SDR9C8	8608
UKLF	8609
LLP1a	8611
LPP1	8611
PAP-2a	8611
PAP2	8611
PPAP2A	8611
LPP2	8612
PAP-2c	8612
PAP2-g	8612
PPAP2C	8612
Dri42	8613
LPP3	8613
PAP2B	8613
PPAP2B	8613
VCIP	8613
STC-2	8614
STCRP	8614
P115	8615
TAP	8615
VDP	8615
CADPS1	8618
CAPS	8618
CAPS1	8618
UNC-31	8618
FMRFAL	8620
CDC2L	8621
CDC2L5	8621
CHDFIDD	8621
CHED	8621
hCDK13	8621
ADSD	8622
PPNAD3	8622
ASMTLX	8623
ASMTLY	8623
ASTML	8623
C21LRP	8624
DSCR2	8624
LRPC21	8624
PAC-1	8624
PAC1	8624
ANKRA1	8625
BLS	8625
F14150_1	8625
RFX-B	8625
AIS	8626
B(p51A)	8626
B(p51B)	8626
EEC3	8626
KET	8626
LMS	8626
NBP	8626
OFC8	8626
RHS	8626
SHFM4	8626
TP53CP	8626
TP53L	8626
TP73L	8626
p40	8626
p51	8626
p53CP	8626
p63	8626
p73H	8626
p73L	8626
JH8	8629
jerky	8629
HSE	8630
RODH	8630
SDR9C6	8630
HEL-S-81p	8631
SCAP1	8631
SKAP55	8631
DNAHL1	8632
DNEL2	8632
UNC5H3	8633
RPC	8634
RTC1	8634
RTCD1	8634
RNASE6PL	8635
bA514O12.3	8635
N14	8636
NA-14	8636
NA14	8636
4E-BP3	8637
4EBP3	8637
OASL1	8638
OASLd	8638
TRIP-14	8638
TRIP14	8638
p59 OASL	8638
p59-OASL	8638
p59OASL	8638
HPAO	8639
SSAO	8639
VAP-1	8639
VAP1	8639
CDH20	8641
FIB2	8641
PCDH-GAMMA-B4	8641
CDH19	8642
CDH25	8642
CDHR6	8642
FIB1	8642
MVP2	8642
PCDH16	8642
VMLDS1	8642
PTC2	8643
DD3	8644
DDX	8644
HA1753	8644
HAKRB	8644
HAKRe	8644
HSD17B5	8644
PGFS	8644
hluPGFS	8644
K2p5.1	8645
KCNK5b	8645
TASK-2	8645
TASK2	8645
-	8646
ABC16	8647
BRIC2	8647
BSEP	8647
PFIC-2	8647
PFIC2	8647
PGY4	8647
SPGP	8647
F-SRC-1	8648
KAT13A	8648
RIP160	8648
SRC1	8648
bHLHe42	8648
bHLHe74	8648
MAP2K1IP1	8649
MAPBP	8649
MAPKSP1	8649
MP1	8649
PRO0633	8649
Ragulator3	8649
C14orf41	8650
S171	8650
c14_5527	8650
CIS1	8651
CISH1	8651
JAB	8651
SOCS-1	8651
SSI-1	8651
SSI1	8651
TIP-3	8651
TIP3	8651
DBY	8653
CGB-PDE	8654
CN5A	8654
PDE5	8654
DLC1	8655
DLC8	8655
DNCL1	8655
DNCLC1	8655
LC8	8655
LC8a	8655
PIN	8655
hdlc1	8655
ARTD5	8658
PARP-5a	8658
PARP5A	8658
PARPL	8658
TIN1	8658
TINF1	8658
TNKS1	8658
pART5	8658
ALDH4	8659
P5CD	8659
P5CDh	8659
IRS-2	8660
EIF3	8661
EIF3S10	8661
P167	8661
TIF32	8661
eIF3-p170	8661
eIF3-theta	8661
p180	8661
p185	8661
EIF3-ETA	8662
EIF3-P110	8662
EIF3-P116	8662
EIF3S9	8662
PRT1	8662
EIF3CL	8663
EIF3S8	8663
eIF3-p110	8663
EIF3S7	8664
eIF3-p66	8664
eIF3-zeta	8664
EIF3S5	8665
eIF3-p47	8665
EIF3-P42	8666
EIF3S4	8666
eIF3-delta	8666
eIF3-p44	8666
EIF3S3	8667
eIF3-gamma	8667
eIF3-p40	8667
EIF3S2	8668
PRO2242	8668
TRIP-1	8668
TRIP1	8668
eIF3-beta	8668
eIF3-p36	8668
EIF3S1	8669
eIF3-alpha	8669
eIF3-p35	8669
HNBC1	8671
KNBC	8671
NBC1	8671
NBC2	8671
NBCe1-A	8671
SLC4A5	8671
hhNMC	8671
kNBC1	8671
pNBC	8671
eIF-4G 3	8672
eIF4G 3	8672
eIF4GII	8672
EDB	8673
VAMP-8	8673
VAMP-4	8674
VAMP24	8674
SYN16	8675
FHL4	8676
HLH4	8676
HPLH4	8676
SYN10	8677
hsyn10	8677
ATG6	8678
VPS30	8678
beclin1	8678
HsT16992	8681
cPLA2-beta	8681
HMAT1	8682
HUMMAT1H	8682
MAT1	8682
MAT1H	8682
PEA-15	8682
PED	8682
PED-PEA15	8682
PED/PEA15	8682
SFRS9	8683
SRp30c	8683
SCARA2	8685
SR-A6	8685
HHaA	8686
KRTHAP1	8686
phihHaA	8686
HA8	8687
KRTHA8	8687
hHa8	8687
HA7	8688
K37	8688
KRTHA7	8688
HA6	8689
KRTHA6	8689
hHa6	8689
HHMJG	8690
-	8691
LUCA2	8692
GALNAC-T4	8693
GALNACT4	8693
ARAT	8694
ARGP1	8694
DGAT	8694
DIAR7	8694
ANAPC8	8697
APC8	8697
CUT23	8697
EDG6	8698
LPC1	8698
S1P4	8698
SLP4	8698
CILD7	8701
DNAHBL	8701
DNAHC11	8701
DNHBL	8701
DPL11	8701
B4Gal-T4	8702
beta4Gal-T4	8702
beta4Gal-T3	8703
B4Gal-T2	8704
B4Gal-T3	8704
beta4Gal-T2	8704
BETA3GALT4	8705
GALT2	8705
GALT4	8705
B3GALT3	8706
GLCT3	8706
GLOB	8706
Gb4Cer	8706
P	8706
P1	8706
beta3Gal-T3	8706
galT3	8706
BETA3GALT2	8707
GLCT2	8707
beta3Gal-T2	8707
beta3Gal-T1	8708
MEGSIN	8710
PPKN	8710
TP55	8710
-	8711
AL5	8712
CT16.3	8712
GAGE-9	8712
GAGEB1	8712
PAGE-1	8712
ABC31	8714
EST90757	8714
MLP2	8714
MOAT-D	8714
MRP3	8714
cMOAT2	8714
CT125	8715
HRIHFB2255	8715
NOLP	8715
Hs.89862	8717
APO-3	8718
DDR3	8718
DR3	8718
LARD	8718
TNFRSF12	8718
TR3	8718
TRAMP	8718
WSL-1	8718
WSL-LR	8718
PCSK8	8720
S1P	8720
SKI-1	8720
CFAP280	8721
EDF-1	8721
MBF1	8721
CATSF	8722
CLN13	8722
ATG24B	8723
Grd19	8724
MCOPS8	8724
SDP3	8724
C19orf2	8725
NNX3	8725
PPP1R19	8725
RMP	8725
URI	8725
COGIS	8726
HEED	8726
WAIT1	8726
ACRP	8727
CLLP	8727
alpha-CATU	8727
FKSG34	8728
MADDAM	8728
MLTNB	8728
ARF1GEF	8729
CMT1	8731
CMT1c	8731
MET	8731
Met	8731
RG7MT1	8731
cm1p	8731
hCMT1	8731
hMet	8731
CAP1A	8732
HCE	8732
HCE1	8732
hCAP	8732
GAA1	8733
GPIBD15	8733
hGAA1	8733
MyHC-IIL	8735
MyHC-eo	8735
SKELEMIN	8736
RIP	8737
RIP-1	8737
RIP1	8737
MRT34	8738
RAIDD	8738
DP5	8739
HARAKIRI	8739
CD258	8740
HVEML	8740
LIGHT	8740
LTg	8740
APRIL	8741
CD256	8741
TALL-2	8741
TALL2	8741
TNLG7B	8741
TRDL-1	8741
UNQ383/PRO715	8741
ZTNF2	8741
APO3L	8742
DR3LG	8742
TNLG4A	8742
TWEAK	8742
APO2L	8743
Apo-2L	8743
CD253	8743
TL2	8743
TNLG6A	8743
TRAIL	8743
4-1BB-L	8744
CD137L	8744
TNLG5A	8744
MDC-3	8745
MDC3	8745
ADAM 21	8747
ADAM31	8747
-	8748
ADAM27	8749
tMDCIII	8749
MDC15	8751
CORD9	8754
MCMP	8754
MDC9	8754
Mltng	8754
C14orf96	8755
tMDCIV	8755
ADAM 7	8756
ADAM-7	8756
EAPI	8756
GP-83	8756
GP83	8756
ADAM1	8759
ADAM1P	8759
FTNAP	8759
Ftna	8759
PH-30a	8759
-	8760
APP-1	8761
APP1	8761
PABP4	8761
iPABP	8761
DFNA66	8763
MGC-24	8763
MGC-24v	8763
MUC-24	8763
endolyn	8763
ATAR	8764
CD270	8764
HVEA	8764
HVEM	8764
LIGHTR	8764
TR2	8764
YL8	8766
CARD3	8767
CARDIAK	8767
CCK	8767
GIG30	8767
RICK	8767
RIP2	8767
DCR3	8771
DJ583P15.1.1	8771
M68	8771
M68E	8771
TR6	8771
GIG3	8772
MORT1	8772
HsT17016	8773
SNAP-23	8773
SNAP23A	8773
SNAP23B	8773
GAMMASNAP	8774
SNAPA	8775
-	8776
HYC2	8777
MUPP1	8777
CD170	8778
CD33L2	8778
OB-BP2	8778
OBBP2	8778
SIGLEC-5	8778
SUDD	8780
CO9	8781
PSPHL	8781
-	8782
AITR	8784
CD357	8784
GITR	8784
GITR-D	8784
-	8785
RS11	8786
PERRS	8787
RGS9L	8787
DLK	8788
DLK-1	8788
Delta1	8788
FA1	8788
PREF1	8788
Pref-1	8788
ZOG	8788
pG2	8788
-	8789
GFPP	8790
CD265	8792
FEO	8792
LOH18CR1	8792
ODFR	8792
OFE	8792
OPTB7	8792
OSTS	8792
PDB2	8792
RANK	8792
TRANCER	8792
CD264	8793
DCR2	8793
TRAIL-R4	8793
TRAILR4	8793
TRUNDD	8793
CD263	8794
DCR1	8794
DCR1-TNFR	8794
LIT	8794
TRAIL-R3	8794
TRAILR3	8794
TRID	8794
CD262	8795
DR5	8795
KILLER	8795
KILLER/DR5	8795
TRAIL-R2	8795
TRAILR2	8795
TRICK2	8795
TRICK2A	8795
TRICK2B	8795
TRICKB	8795
ZTNFR9	8795
-	8796
APO2	8797
CD261	8797
DR4	8797
TRAILR-1	8797
TRAILR1	8797
-	8798
PEX11-BETA	8799
PEX14B	8799
PEX11-ALPHA	8800
PMP28	8800
hsPEX11p	8800
G-SCS	8801
GBETA	8801
GTPSCS	8801
GALPHA	8802
MTDPS9	8802
SUCLA1	8802
A-BETA	8803
A-SCS	8803
MTDPS5	8803
SCS-betaA	8803
CREG	8804
PTC6	8805
RNF82	8805
TF1A	8805
TIF1	8805
TIF1A	8805
TIF1ALPHA	8805
hTIF1	8805
-	8806
ACPL	8807
CD218b	8807
CDw218b	8807
IL-18R-beta	8807
IL-18RAcP	8807
IL-18Rbeta	8807
IL-1R-7	8807
IL-1R7	8807
IL-1RAcPL	8807
IL18RB	8807
IL-1Rrp2	8808
IL-36R	8808
IL1R-rp2	8808
IL1RRP2	8808
CD218a	8809
CDw218a	8809
IL-1Rrp	8809
IL18RA	8809
IL1RRP	8809
GAL2-R	8811
GALNR2	8811
GALR-2	8811
CPR4	8812
CDGIE	8813
MPDS	8813
KKIALRE	8814
P42	8814
BAF	8815
BCRP1	8815
D14S1460	8815
NGPS	8815
BCRG2	8816
BCRP2	8816
D14S1461E	8816
WDR22	8816
FGF-18	8817
ZFGF5	8817
CDG1U	8818
-	8819
ANF	8820
CPHD5	8820
RPX	8820
-	8821
FGF-13	8822
FGF-17	8822
HH20	8822
FGF-16	8823
MF4	8823
CE-2	8824
CES2A1	8824
PCE-2	8824
iCE	8824
LIN-7A	8825
LIN7	8825
MALS-1	8825
MALS1	8825
TIP-33	8825
VELI1	8825
HUMORFA01	8826
SAR1	8826
p195	8826
NP2	8828
NPN2	8828
PRO2714	8828
VEGF165R2	8828
BDCA4	8829
CD304	8829
NP1	8829
NRP	8829
VEGF165R	8829
FPAH	8830
MRD5	8831
RASA1	8831
RASA5	8831
SYNGAP	8831
LY9B	8832
SLAMF5	8832
hCD84	8832
mCD84	8832
GATD7	8833
C17orf35	8834
PM1	8834
PMI	8834
CIS2	8835
Cish2	8835
SOCS-2	8835
SSI-2	8835
SSI2	8835
STATI2	8835
GH	8836
CASH	8837
CASP8AP1	8837
CLARP	8837
Casper	8837
FLAME	8837
FLAME-1	8837
FLAME1	8837
FLIP	8837
I-FLICE	8837
MRIT	8837
c-FLIP	8837
c-FLIPL	8837
c-FLIPR	8837
c-FLIPS	8837
CCN6	8838
LIBC	8838
PPAC	8838
PPD	8838
WISP-3	8838
CCN5	8839
CT58	8839
CTGF-L	8839
CCN4	8840
WISP1-OT1	8840
WISP1-UT1	8840
WISP1c	8840
WISP1i	8840
WISP1tc	8840
HD3	8841
RPD3	8841
RPD3-2	8841
AC133	8842
CD133	8842
CORD12	8842
MCDR2	8842
MSTP061	8842
PROML1	8842
RP41	8842
STGD4	8842
GPR109B	8843
HCA3	8843
HM74	8843
PUMAG	8843
Puma-g	8843
KSR	8844
RSU2	8844
ABH	8846
ABH1	8846
ALKBH	8846
alkB	8846
hABH	8846
ALT1	8847
BCMSUN	8847
DLB2	8847
LEU2	8847
LINC00022	8847
MIR15AHG	8847
NCRNA00022	8847
RFP2	8847
RFP2OS	8847
TRIM13OS	8847
Ptg-2	8848
TGFB1I4	8848
TSC22	8848
CAF	8850
P/CAF	8850
PCAF	8850
CDK5P35	8851
CDK5R	8851
NCK5A	8851
p23	8851
p25	8851
p35	8851
p35nck5a	8851
AKAP 82	8852
AKAP-4	8852
AKAP82	8852
CT99	8852
FSC1	8852
HI	8852
PRKA4	8852
hAKAP82	8852
p82	8852
AMAP2	8853
CENTB3	8853
DDEF2	8853
PAG3	8853
PAP	8853
Pap-alpha	8853
SHAG1	8853
RALDH(II)	8854
RALDH2	8854
RALDH2-T	8854
BXR	8856
ONR1	8856
PAR	8856
PAR1	8856
PAR2	8856
PARq	8856
PRR	8856
PXR	8856
SAR	8856
SXR	8856
FC(GAMMA)BP	8857
PZ	8858
D6S60	8859
D6S60E	8859
G11	8859
HLA-RP1	8859
RP1	8859
CLIM-2	8861
CLIM2	8861
LDB-1	8861
NLI	8861
APEL	8862
XNPEP2	8862
FASPS3	8863
GIG13	8863
FASPS	8864
FASPS1	8864
EIEE53	8867
INPP5G	8867
PARK20	8867
SATI	8869
SIAT9	8869
SIATGM3S	8869
SPDRS	8869
ST3Gal V	8869
ST3GalV	8869
DIF-2	8870
DIF2	8870
GLY96	8870
IEX-1	8870
IEX-1L	8870
IEX1	8870
PRG1	8870
INPP5H	8871
C10orf7	8872
D123	8872
BETA-PIX	8874
COOL-1	8874
COOL1	8874
Nbla10314	8874
P50	8874
P50BP	8874
P85	8874
P85COOL1	8874
P85SPR	8874
PAK3	8874
PIXB	8874
FOAP-4	8875
GPI-80	8875
HDLCQ8	8876
Tiff66	8876
SPHK	8877
A170	8878
DMRV	8878
FTDALS3	8878
NADGP	8878
OSIL	8878
PDB3	8878
ZIP3	8878
p60	8878
p62	8878
p62B	8878
NPHS14	8879
S1PL	8879
SPL	8879
FBP	8880
FUBP	8880
hDH V	8880
ANAPC6	8881
APC6	8881
CDC16Hs	8881
CUT9	8881
ZNF259	8882
A-116A10.1	8883
APPBP1	8883
HPP1	8883
ula-1	8883
SMVT	8884
Has1	8886
MrDb	8886
CALCOCO3	8887
T6BP	8887
TXBP151	8887
GANP	8888
MAP80	8888
SAC3	8888
EIF-2B	8890
EIF2B	8890
EIF2Bdelta	8890
EIF-2B	8891
EIF2Bgamma	8891
EIF-2Bbeta	8892
EIF2B	8892
CACH	8893
CLE	8893
EIF-2B	8893
EIF2Bepsilon	8893
LVWM	8893
EIF2	8894
EIF2B	8894
EIF2beta	8894
PPP1R67	8894
eIF-2-beta	8894
CPN3	8895
PRO1071	8895
Cwc14	8896
EDG-2	8896
EDG2	8896
G10	8896
YCR063W	8896
fSAP17	8896
FYVE-DSP1	8897
ZFYVE10	8897
CMT4B	8898
CMT4B1	8898
PR4H	8899
PRP4	8899
PRP4H	8899
PRP4K	8899
dJ1013A10.1	8899
CT146	8900
COPN1	8904
CPN1	8904
DC22	8905
MRX59	8905
MRXS21	8905
MRXS5	8905
MRXSF	8905
PGS	8905
SIGMA1B	8905
G2AD	8906
AP47	8907
CLAPM2	8907
CLTNM	8907
MU-1A	8907
GN-2	8908
GN2	8908
P11	8909
PP11	8909
PRSS26	8909
DYT11	8910
ESG	8910
epsilon-SG	8910
Cav3.3	8911
ca(v)3.3	8911
CACNA1HB	8912
Cav3.2	8912
ECA6	8912
EIG6	8912
HALD4	8912
Ca(V)T.1	8913
Cav3.1	8913
NBR13	8913
SCA42	8913
TIM	8914
TIM1	8914
hTIM	8914
CARMEN	8915
CIPER	8915
CLAP	8915
IMD37	8915
c-E10	8915
mE10	8915
-	8916
D15F37S2	8917
-	8918
D15F37S1	8924
MRT38	8924
SHEP1	8924
jdf2	8924
p528	8924
MDFPMR	8925
p532	8925
p619	8925
-	8926
ZNF231	8927
FAST-1	8928
FAST1	8928
CCHS	8929
NBLST2	8929
NBPhox	8929
PMX2B	8929
MED1	8930
DMTase	8932
NY-CO-41	8932
CXX1	8933
FAM127A	8933
MAR8C	8933
MART8C	8933
Mar8	8933
Mart8	8933
SIRH5	8933
RAB7L	8934
RAB7L1	8934
PRAP	8935
RA70	8935
SAPS	8935
SCAP2	8935
SKAP-HOM	8935
SKAP55R	8935
SCAR1	8936
WAVE	8936
WAVE1	8936
BAP3	8938
FBP3	8939
TOP3B1	8940
NCK5AI	8941
P39	8941
p39nck5ai	8941
KYNUU	8942
VCRL2	8942
ADTD	8943
HPS10	8943
hBLVR	8943
RNU73	8944
RNU73A	8944
U73	8944
U73a	8944
BETA-TRCP	8945
FBW1A	8945
FBXW1	8945
FBXW1A	8945
FWD1	8945
bTrCP	8945
bTrCP1	8945
betaTrCP	8945
H3/i	8968
H3FI	8968
H2A.1b	8969
H2A/p	8969
H2AFP	8969
H2AG	8969
pH2A/f	8969
H2B/r	8970
H2BFR	8970
H2BJ	8970
H1.10	8971
H1X	8971
MG	8972
MGA	8972
CHNRA6	8973
MYP25	8974
ISOT3	8975
IsoT-3	8975
N-WASP	8976
NWASP	8976
WASPB	8976
LH3	8985
MSK2	8986
RSK-B	8986
S6K-alpha-4	8986
GENEX3414	8987
GENX-3414	8987
DHMN2C	8988
HMN2C	8988
HSPL27	8988
ANKTM1	8989
FEPS	8989
FEPS1	8989
HEL-S-134P	8991
LPSB	8991
MTO	8991
SBP56	8991
SP56	8991
hSBP	8991
ATP6H	8992
ATP6V0E	8992
M9.2	8992
Vma21	8992
Vma21p	8992
PGLYRP	8993
PGRP	8993
PGRP-S	8993
PGRPS	8993
TAG7	8993
TNFSF3L	8993
-	8994
AITRL	8995
GITRL	8995
TL6	8995
TNLG2A	8995
hGITRL	8995
ARC	8996
FCM	8996
MYP	8996
NOP	8996
NOP30	8996
ARHGEF24	8997
CHD5	8997
CHDS5	8997
DUET	8997
DUO	8997
HAPIP	8997
TRAD	8997
KKIAMRE	8999
P56	8999
HAP2	9001
HIP5	9001
HLP	9001
hHLP1	9001
PAR4	9002
MGC:39976	9013
SL1	9013
TAFI110	9013
TAFI95	9013
MGC:9349	9014
RAF1B	9014
RAFI63	9014
SL1	9014
TAFI63	9014
MGC:17061	9015
RAFI48	9015
SL1	9015
TAFI48	9015
BMCP1	9016
UCP5	9016
MPZL1b	9019
PZR	9019
PZR1b	9019
PZRa	9019
PZRb	9019
FTDCR1B	9020
HS	9020
HSNIK	9020
NIK	9020
ATOD4	9021
CIS3	9021
Cish3	9021
SOCS-3	9021
SSI-3	9021
SSI3	9021
-	9022
C25H	9023
C11orf7	9024
PEN11B	9024
SAD1	9024
SADA	9024
STK29	9024
hRNF8	9025
HIP12	9026
HIP3	9026
ILWEQ	9026
ATase2	9027
CCNAT	9027
CML1	9027
GLA	9027
Hcml1	9027
TSC501	9027
TSC510	9027
RHBDL	9028
RRP	9028
-	9030
WBSCR10	9031
WBSCR9	9031
WSTF	9031
-	9032
PCL	9033
PKD2L	9033
PKDL	9033
TRPP3	9033
ACKR5	9034
CKRX	9034
CRAM	9034
CRAM-A	9034
CRAM-B	9034
HCR	9034
SEMAF	9037
semF	9037
PNR	9038
NAE2	9039
UBE1C	9039
hUBA3	9039
UBC-RS2	9040
UBC12	9040
hUbc12	9040
CT89	9043
HLC-6	9043
HLC4	9043
HLC6	9043
JIP-4	9043
JIP4	9043
JLP	9043
PHET	9043
PIG6	9043
MOT1	9044
TAF(II)170	9044
TAF172	9044
TAFII170	9044
CAG-ISL-7	9045
CTG-B33	9045
L14	9045
RL14	9045
hRL14	9045
p56DOK	9046
p56dok-2	9046
F2771	9047
SCAP	9047
TSAD	9047
VRAP	9047
ART	9048
ENOVIN	9048
EVN	9048
NBN	9048
ARA9	9049
FKBP16	9049
FKBP37	9049
PITA1	9049
SMTPHN	9049
XAP-2	9049
XAP2	9049
MAYP	9050
CD2BP1	9051
CD2BP1L	9051
CD2BP1S	9051
H-PIP	9051
PAPAS	9051
PSTPIP	9051
GPCR5A	9052
PEIG-1	9052
RAI3	9052
RAIG1	9052
TIG1	9052
E-MAP-115	9053
EMAP115	9053
